name	lat	lon
Anthem, AZ	33.867	-112.147
Apache Junction, AZ	33.415	-111.55
Avondale, AZ	33.436	-112.35
Beaver Dam, AZ	36.899	-113.933
Juneau, AK	58.302	-134.42
Salem, UT	40.053	-111.674
Anderson, CA	40.448	-122.298
Arcata, CA	40.867	-124.083
Bayside, CA	40.842	-124.064
Bella Vista, CA	40.641	-122.232
Chester, CA	40.306	-121.232
Eureka, CA	40.802	-124.164
Ferndale, CA	40.576	-124.264
Greenville, CA	40.14	-120.951
Janesville, CA	40.297	-120.524
Lewiston, CA	40.707	-122.808
McKinleyville, CA	40.947	-124.101
Pine Hills, CA	40.733	-124.152
Redding, CA	40.587	-122.392
Susanville, CA	40.416	-120.653
Akron, CO	40.161	-103.214
Alvin, CO	40.308	-102.076
Boulder, CO	40.015	-105.271
Cloverly, CO	40.457	-104.626
Erie, CO	40.05	-105.05
Evans, CO	40.376	-104.692
Fort Collins, CO	40.585	-105.084
Frederick, CO	40.099	-104.937
Glendale, CO	40.082	-105.366
Greeley, CO	40.423	-104.709
Holyoke, CO	40.584	-102.302
Hudson, CO	40.074	-104.643
Johnstown, CO	40.337	-104.912
Longmont, CO	40.167	-105.102
Loveland, CO	40.398	-105.075
Redmond, CO	40.479	-105.041
Sterling, CO	40.626	-103.208
Wellington, CO	40.704	-105.009
Windsor, CO	40.477	-104.901
Yuma, CO	40.122	-102.725
Aberdeen, ID	42.944	-112.838
Bellevue, ID	43.464	-114.261
Boise, ID	43.613	-116.203
Caldwell, ID	43.663	-116.687
Cambridge, ID	44.573	-116.676
Coeur d'Alene, ID	47.678	-116.78
Eagle, ID	43.695	-116.354
Fairfield, ID	43.347	-114.792
Garden City, ID	43.622	-116.238
Howard, ID	46.276	-116.298
Idaho Falls, ID	43.467	-112.034
Iona, ID	43.526	-111.933
Kuna, ID	43.492	-116.42
Lewiston, ID	46.417	-117.018
Lewiston Orchards, ID	46.38	-116.975
Lincoln, ID	43.513	-111.964
Lowell, ID	46.144	-115.596
Meridian, ID	43.612	-116.392
Middleton, ID	43.707	-116.62
Moscow, ID	46.732	-117.0
Nampa, ID	43.541	-116.563
Parma, ID	43.785	-116.943
Pocatello, ID	42.871	-112.446
Post Falls, ID	47.718	-116.952
Rexburg, ID	43.826	-111.79
Sun Valley, ID	43.697	-114.352
Troy, ID	46.737	-116.77
Twin Falls, ID	42.563	-114.461
Amsterdam, MT	45.758	-111.32
Billings, MT	45.783	-108.501
Boulder, MT	46.237	-112.121
Bozeman, MT	45.68	-111.039
Butte, MT	46.004	-112.535
Cameron Park, MT	45.8	-108.582
Chester, MT	48.511	-110.967
Clinton, MT	46.769	-113.713
Columbus, MT	45.637	-109.252
Eden, MT	47.27	-111.272
Eureka, MT	48.88	-115.053
Four Corners, MT	45.63	-111.186
Great Falls, MT	47.5	-111.301
Hamilton, MT	46.247	-114.16
Helena, MT	46.593	-112.036
Independence, MT	45.212	-110.246
Kalispell, MT	48.196	-114.313
Lakeside, MT	48.019	-114.225
Laurel, MT	45.669	-108.772
Lincoln, MT	46.955	-112.682
Livingston, MT	45.662	-110.561
Manhattan, MT	45.857	-111.332
Missoula, MT	46.872	-113.994
Princeton, MT	46.417	-113.166
Shelby, MT	48.505	-111.857
Sidney, MT	47.717	-104.156
Sun Prairie, MT	47.537	-111.481
Superior, MT	47.192	-114.892
Whitehall, MT	45.871	-112.097
Bismarck, ND	46.808	-100.784
Burlington, ND	48.275	-101.429
Carson, ND	46.418	-101.565
Dickinson, ND	46.879	-102.79
Lincoln, ND	46.762	-100.7
Mandan, ND	46.827	-100.89
Minot, ND	48.233	-101.296
Stanton, ND	47.321	-101.382
Alliance, NE	42.102	-102.872
Bridgeport, NE	41.665	-103.099
Cambridge, NE	40.282	-100.166
Harrisburg, NE	41.556	-103.739
Harrison, NE	42.687	-103.883
Keystone, NE	41.216	-101.584
Mitchell, NE	41.94	-103.809
North Platte, NE	41.124	-100.765
Oshkosh, NE	41.405	-102.344
Scottsbluff, NE	41.867	-103.667
Sidney, NE	41.143	-102.978
Terrytown, NE	41.847	-103.662
Trenton, NE	40.176	-101.013
Elko, NV	40.832	-115.763
Albany, OR	44.637	-123.106
Aloha, OR	45.494	-122.867
Altamont, OR	42.207	-121.737
Ashland, OR	42.195	-122.709
Bay City, OR	45.523	-123.889
Beavercreek, OR	45.288	-122.536
Beaverton, OR	45.487	-122.804
Bend, OR	44.058	-121.315
Bethany, OR	45.558	-122.868
Boardman, OR	45.84	-119.701
Brookings, OR	42.053	-124.284
Brownsville, OR	44.393	-122.985
Canby, OR	45.263	-122.693
Central Point, OR	42.376	-122.916
Coos Bay, OR	43.367	-124.218
Cornelius, OR	45.52	-123.06
Corvallis, OR	44.565	-123.262
Cottage Grove, OR	43.798	-123.06
Dallas, OR	44.919	-123.317
Damascus, OR	45.418	-122.459
Dayton, OR	45.221	-123.076
Durham, OR	45.402	-122.753
Elgin, OR	45.565	-117.917
Enterprise, OR	45.426	-117.279
Eugene, OR	44.052	-123.087
Five Corners, OR	42.186	-120.434
Florence, OR	43.983	-124.1
Forest Grove, OR	45.52	-123.111
Four Corners, OR	42.39	-122.885
Four Corners, OR	44.928	-122.984
Gladstone, OR	45.381	-122.595
Grants Pass, OR	42.439	-123.328
Green, OR	43.16	-123.368
Gresham, OR	45.498	-122.431
Harrisburg, OR	44.274	-123.171
Hayesville, OR	44.986	-122.983
Hermiston, OR	45.84	-119.289
Hillsboro, OR	45.523	-122.99
Independence, OR	44.851	-123.187
Jacksonville, OR	42.313	-122.967
Junction City, OR	44.219	-123.206
Keizer, OR	44.99	-123.026
Klamath Falls, OR	42.225	-121.782
Lafayette, OR	45.244	-123.115
Lake Oswego, OR	45.421	-122.671
Lakeside, OR	43.576	-124.175
Lebanon, OR	44.537	-122.907
Lents, OR	45.48	-122.567
Lowell, OR	43.918	-122.784
McMinnville, OR	45.21	-123.199
Medford, OR	42.327	-122.876
Milwaukie, OR	45.446	-122.639
New Hope, OR	42.362	-123.368
Newberg, OR	45.3	-122.973
Newport, OR	44.637	-124.053
Oak Grove, OR	45.417	-122.64
Ontario, OR	44.027	-116.963
Oregon City, OR	45.357	-122.607
Oregon, OR	44.0	-120.501
Pendleton, OR	45.672	-118.789
Phoenix, OR	42.275	-122.818
Portland, OR	45.523	-122.676
Redmond, OR	44.273	-121.174
Roseburg, OR	43.216	-123.342
Salem, OR	44.943	-123.035
Santa Clara, OR	44.103	-123.131
Seaside, OR	45.993	-123.923
Sheridan, OR	45.099	-123.395
Sherwood, OR	45.357	-122.84
Springfield, OR	44.046	-123.022
Sunnyside, 	45.427	-122.528
Tigard, OR	45.431	-122.771
Toledo, OR	44.622	-123.938
Troutdale, OR	45.539	-122.387
Tualatin, OR	45.384	-122.764
Union, OR	45.208	-117.865
Warren, OR	45.819	-122.849
West Haven, OR	45.518	-122.77
West Linn, OR	45.366	-122.612
Wilsonville, OR	45.3	-122.774
Woodburn, OR	45.144	-122.855
Buffalo, SD	45.584	-103.546
Hoover, SD	45.112	-103.267
Hot Springs, SD	43.432	-103.474
Rapid City, SD	44.081	-103.231
Bountiful, UT	40.889	-111.881
Brigham City, UT	41.51	-112.016
Centerville, UT	40.918	-111.872
Clearfield, UT	41.111	-112.026
Clinton, UT	41.14	-112.05
Cottonwood Heights, UT	40.62	-111.81
Draper, UT	40.525	-111.864
Eagle Mountain, UT	40.314	-112.007
East Millcreek, UT	40.7	-111.81
Farmington, UT	40.98	-111.887
Garland, UT	41.741	-112.162
Greenville, UT	41.766	-111.848
Herriman, UT	40.514	-112.033
Highland, UT	40.45	-111.77
Holladay, UT	40.669	-111.825
Kaysville, UT	41.035	-111.939
Kearns, UT	40.66	-111.996
Lakeside, UT	41.222	-112.866
Layton, UT	41.06	-111.971
Lehi, UT	40.392	-111.851
Lewiston, UT	41.976	-111.856
Liberty, UT	41.334	-111.864
Logan, UT	41.735	-111.834
Magna, UT	40.709	-112.102
Midvale, UT	40.611	-111.9
Millcreek, UT	40.687	-111.875
Millville, UT	41.682	-111.823
Murray, UT	40.667	-111.888
Naples, UT	40.427	-109.499
North Ogden, UT	41.307	-111.96
North Salt Lake, UT	40.849	-111.907
Oakley, UT	40.715	-111.301
Ogden, UT	41.223	-111.974
Orem, UT	40.297	-111.695
Payson, UT	40.044	-111.732
Pleasant Grove, UT	40.364	-111.739
Providence, UT	41.706	-111.817
Provo, UT	40.234	-111.659
Randolph, UT	41.666	-111.182
Richmond, UT	41.923	-111.814
Riverdale, UT	41.177	-112.004
Riverton, UT	40.522	-111.939
Roosevelt, UT	40.299	-109.989
Roy, UT	41.162	-112.026
Salt Lake City, UT	40.761	-111.891
Sandy Hills, UT	40.581	-111.851
Saratoga Springs, UT	40.349	-111.905
Smithfield, UT	41.838	-111.833
South Jordan Heights, UT	40.564	-111.949
South Jordan, UT	40.562	-111.93
South Ogden, UT	41.192	-111.971
South Salt Lake, UT	40.719	-111.888
Spanish Fork, UT	40.115	-111.655
Springville, UT	40.165	-111.611
Sunset, UT	41.136	-112.031
Syracuse, UT	41.089	-112.065
Taylorsville, UT	40.668	-111.939
Tooele, UT	40.531	-112.298
West Haven, UT	41.203	-112.051
West Jordan, UT	40.61	-111.939
West Valley City, UT	40.692	-112.001
Woodland Hills, UT	40.015	-111.649
Aberdeen, WA	46.975	-123.816
Anacortes, WA	48.513	-122.613
Arlington Heights, WA	48.202	-122.062
Arlington, WA	48.199	-122.125
Auburn, WA	47.307	-122.228
Barberton, WA	45.693	-122.599
Battle Ground, WA	45.781	-122.533
Bellevue, WA	47.61	-122.201
Bellingham, WA	48.76	-122.488
Blaine, WA	48.994	-122.747
Bonney Lake, WA	47.177	-122.187
Bothell, WA	47.762	-122.205
Bremerton, WA	47.567	-122.633
Bridgeport, WA	48.008	-119.671
Bryant, WA	48.239	-122.158
Burbank, WA	46.2	-119.013
Burien, WA	47.47	-122.347
Burlington, WA	48.476	-122.325
Camas, WA	45.587	-122.4
Carson, WA	45.725	-121.819
Castle Rock, WA	46.275	-122.908
Centralia, WA	46.716	-122.954
Chester, WA	47.618	-117.25
Chico, WA	47.611	-122.71
Cottage Lake, WA	47.744	-122.077
Covington, WA	47.358	-122.122
Davenport, WA	47.654	-118.15
Dayton, WA	46.324	-117.972
Deer Park, WA	47.954	-117.477
Des Moines, WA	47.402	-122.324
Easton, WA	47.237	-121.179
Edgewood, WA	47.25	-122.294
Edmonds, WA	47.811	-122.377
Ellensburg, WA	46.997	-120.548
Everett, WA	47.979	-122.202
Fairwood, WA	47.448	-122.157
Fairwood, WA	47.767	-117.417
Federal Way, WA	47.322	-122.313
Ferndale, WA	48.846	-122.591
Five Corners, WA	45.685	-122.575
Four Corners, WA	48.049	-122.819
Frederickson, WA	47.096	-122.359
Geneva, WA	48.746	-122.402
Graham, WA	47.053	-122.294
Grandview, WA	46.251	-119.902
Granger, WA	46.342	-120.187
Hazel Dell, WA	45.672	-122.663
Highland, WA	46.132	-119.114
Hobart, WA	47.422	-121.973
Issaquah, WA	47.53	-122.033
Kenmore, WA	47.757	-122.244
Kennewick, WA	46.211	-119.137
Kent, WA	47.381	-122.235
Kingston, WA	47.799	-122.498
Kirkland, WA	47.681	-122.209
Lacey, WA	47.034	-122.823
Lake Shore, WA	45.691	-122.691
Lake Stevens, WA	48.015	-122.064
Lakewood, WA	47.172	-122.518
Leavenworth, WA	47.596	-120.661
Long Beach, WA	46.352	-124.054
Longview, WA	46.138	-122.938
Lynnwood, WA	47.821	-122.315
Manchester, WA	47.556	-122.545
Maple Valley, WA	47.393	-122.046
Maplewood, WA	47.402	-122.557
Marietta, WA	48.787	-122.58
Martha Lake, WA	47.851	-122.239
Marysville, WA	48.052	-122.177
Medina, WA	47.621	-122.228
Mercer Island, WA	47.571	-122.222
Midland, WA	47.167	-122.405
Mill Creek, WA	47.86	-122.204
Milton, WA	47.248	-122.313
Monroe, WA	47.855	-121.971
Morton, WA	46.558	-122.275
Moses Lake, WA	47.13	-119.278
Mount Vernon, WA	48.421	-122.334
Mountlake Terrace, WA	47.788	-122.309
Mukilteo, WA	47.945	-122.305
Newport, WA	47.571	-122.181
Newport, WA	48.18	-117.043
Newton, WA	47.081	-124.055
North Creek, WA	47.82	-122.176
Oak Harbor, WA	48.293	-122.643
Olympia, WA	47.038	-122.901
Opportunity, WA	47.65	-117.24
Orchards, WA	45.667	-122.561
Oroville, WA	48.939	-119.436
Parkland, WA	47.155	-122.434
Pasco, WA	46.24	-119.101
Port Angeles, WA	48.118	-123.431
Pullman, WA	46.731	-117.18
Puyallup, WA	47.185	-122.293
Quincy, WA	47.234	-119.853
Redmond, WA	47.674	-122.122
Renton, WA	47.483	-122.217
Richland, WA	46.286	-119.284
Riverton, WA	47.484	-122.295
Rochester, WA	46.822	-123.096
Rosedale, WA	47.331	-122.652
Salmon Creek, WA	45.711	-122.649
Sammamish, WA	47.642	-122.08
SeaTac, WA	47.448	-122.292
Seattle, WA	47.606	-122.332
Shoreline, WA	47.756	-122.342
Silverdale, WA	47.645	-122.695
South Bend, WA	46.663	-123.805
South Hill, WA	47.141	-122.27
Spanaway, WA	47.104	-122.435
Spokane, WA	47.66	-117.429
Spokane Valley, WA	47.673	-117.239
Summit, WA	47.162	-122.357
Sunnyside, WA	46.324	-120.009
Tacoma, WA	47.253	-122.444
Three Lakes, WA	47.945	-122.012
Tukwila, WA	47.474	-122.261
Tumwater, WA	47.007	-122.909
University Place, WA	47.236	-122.55
Vancouver, WA	45.639	-122.661
Walla Walla, WA	46.065	-118.343
Washington, WA	47.5	-120.501
Waterville, WA	47.647	-120.071
Wenatchee, WA	47.423	-120.31
West Lake Sammamish, WA	47.578	-122.101
West Lake Stevens, WA	47.993	-122.102
Westport, WA	46.89	-124.104
Bainbridge Island, WA	47.626	-122.521
Woodland, WA	45.905	-122.744
Yakima, WA	46.602	-120.506
Boulder, WY	42.748	-109.718
Buffalo, WY	44.348	-106.699
Casper, WY	42.867	-106.313
Centennial, WY	41.298	-106.142
Cheyenne, WY	41.14	-104.82
Douglas, WY	42.76	-105.382
Evanston, WY	41.268	-110.963
Evansville, WY	42.86	-106.268
Gillette, WY	44.291	-105.502
Jackson, WY	43.48	-110.762
La Grange, WY	41.64	-104.164
Laramie, WY	41.311	-105.591
Mountain View, WY	41.269	-110.34
Riverton, WY	43.025	-108.38
Rock Springs, WY	41.587	-109.203
Saratoga, WY	41.455	-106.806
Sheridan, WY	44.797	-106.956
Wilson, WY	43.501	-110.875
Wright, WY	43.747	-105.471
Wyoming, WY	43.0	-107.501
American Fork, UT	40.377	-111.796
Kahului, HI	20.895	-156.47
Kailua, HI	21.402	-157.739
Kīhei, HI	20.785	-156.466
Makakilo City, HI	21.347	-158.086
Mililani Town, HI	21.45	-158.001
Mountain View, HI	19.556	-155.108
Pearl City, HI	21.397	-157.973
Wahiawā, HI	21.503	-158.024
Wailuku, HI	20.891	-156.505
Waipahu, HI	21.387	-158.009
‘Ewa Gentry, HI	21.344	-158.031
Hilo, HI	19.73	-155.09
Honolulu, HI	21.307	-157.858
Butte, AK	61.542	-149.033
Central, AK	65.573	-144.803
Eagle River, AK	61.321	-149.568
Fairbanks, AK	64.838	-147.716
Houston, AK	61.63	-149.818
Palmer, AK	61.6	-149.113
Sterling, AK	60.537	-150.765
Whittier, AK	60.773	-148.684
Anchorage, AK	61.218	-149.9
Badger, AK	64.8	-147.533
Milton, GA	34.132	-84.301
Johns Creek, GA	34.029	-84.199
Columbus, MN	45.265	-93.05
Cutler Bay, FL	25.578	-80.338
Alafaya, FL	28.564	-81.211
Dayton, ME	43.55	-70.576
Fort Bragg, NC	35.139	-79.006
High Point, FL	28.547	-82.525
Monterey Park, NM	34.759	-106.641
Silver Firs, WA	47.866	-122.155
Vineyard, CA	38.464	-121.347
Citrus Park, 	27.992	-82.453
Wallingford Center, CT	41.45	-72.819
Fairfield, NJ	40.883	-74.304
Fort Lee, VA	37.247	-77.334
Bel Air North, MD	39.554	-76.373
Bel Air South, MD	39.505	-76.32
Mount Vernon, VA	38.719	-77.107
Lyndhurst, NJ	40.797	-74.11
Setauket-East Setauket, NY	40.931	-73.102
Tonawanda, 	42.985	-78.878
Fort Leonard Wood, MO	37.706	-92.157
Waterford, MI	42.66	-83.387
East Lake-Orient Park, FL	27.983	-82.379
Four Corners, FL	28.333	-81.647
Greater Northdale, FL	28.105	-82.526
Candler-McAfee, GA	33.727	-84.272
University, FL	28.069	-82.436
Vero Beach South, FL	27.616	-80.413
Kendall West, FL	25.706	-80.439
Oak Grove, SC	33.981	-81.143
Palm River-Clair Mel, FL	27.924	-82.379
Arden-Arcade, CA	38.603	-121.379
Bryn Mawr-Skyway, WA	47.494	-122.241
Casa de Oro-Mount Helix, CA	32.764	-116.969
Florence-Graham, CA	33.968	-118.244
Fort Hood, TX	31.135	-97.776
Inglewood-Finn Hill, WA	47.72	-122.232
La Crescenta-Montrose, CA	34.232	-118.235
East Hill-Meridian, WA	47.411	-122.174
Security-Widefield, CO	38.747	-104.714
Union Hill-Novelty Hill, WA	47.679	-122.028
West Whittier-Los Nietos, CA	33.976	-118.069
Summerlin South, NV	36.103	-115.381
Makakilo, HI	21.352	-158.087
Schofield Barracks, HI	21.494	-158.062
San Tan Valley, AZ	33.191	-111.528
Enchanted Hills, NM	35.337	-106.593
West Hills, CA	34.197	-118.644
Woodbridge, OH	41.692	-81.396
